
=== 2026-05-21T18:03:10 ===
F:\TFM experimento\training\.venv\Scripts\python.exe F:\TFM experimento\training\scripts\train_cls_hparams.py --data F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard --model F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt --epochs 25 --imgsz 320 --batch 32 --workers 4 --device 0 --project runs/pareto --name p02_img320_lr5e4_wd5e4_augmed_e25 --optimizer AdamW --lr0 0.0005 --weight-decay 0.0005 --dropout 0.0 --freeze 0 --aug-profile medium --mixup 0.0 --cutmix 0.0
New https://pypi.org/project/ultralytics/8.4.52 available  Update with 'pip install -U ultralytics'
Ultralytics 8.4.50  Python-3.12.10 torch-2.12.0+cu126 CUDA:0 (NVIDIA GeForce RTX 3080, 10240MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, angle=1.0, augment=False, auto_augment=randaugment, batch=32, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, cls_pw=0.0, compile=False, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard, degrees=20, deterministic=True, device=0, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, end2end=None, epochs=25, erasing=0.25, exist_ok=False, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.035, hsv_s=0.65, hsv_v=0.55, imgsz=320, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.0005, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt, momentum=0.937, mosaic=1.0, multi_scale=0.0, name=p02_img320_lr5e4_wd5e4_augmed_e25, nbs=64, nms=False, opset=None, optimize=False, optimizer=AdamW, overlap_mask=True, patience=10, perspective=0.0008, plots=True, pose=12.0, pretrained=True, profile=False, project=runs/pareto, rect=False, resume=False, retina_masks=False, rle=1.0, save=True, save_conf=False, save_crop=False, save_dir=F:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.35, seed=0, shear=6, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=classify, time=None, tracker=botsort.yaml, translate=0.12, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=4, workspace=None
[34m[1mtrain:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... found 15125 images in 10 classes  
ERROR [34m[1mval:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... found 69 images in 8 classes (requires 10 classes, not 8)
[34m[1mtest:[0m None...
                   from  n    params  module                                       arguments                     
  0                  -1  1       464  ultralytics.nn.modules.conv.Conv             [3, 16, 3, 2]                 
  1                  -1  1      4672  ultralytics.nn.modules.conv.Conv             [16, 32, 3, 2]                
  2                  -1  1      7360  ultralytics.nn.modules.block.C2f             [32, 32, 1, True]             
  3                  -1  1     18560  ultralytics.nn.modules.conv.Conv             [32, 64, 3, 2]                
  4                  -1  2     49664  ultralytics.nn.modules.block.C2f             [64, 64, 2, True]             
  5                  -1  1     73984  ultralytics.nn.modules.conv.Conv             [64, 128, 3, 2]               
  6                  -1  2    197632  ultralytics.nn.modules.block.C2f             [128, 128, 2, True]           
  7                  -1  1    295424  ultralytics.nn.modules.conv.Conv             [128, 256, 3, 2]              
  8                  -1  1    460288  ultralytics.nn.modules.block.C2f             [256, 256, 1, True]           
  9                  -1  1    343050  ultralytics.nn.modules.head.Classify         [256, 10]                     
YOLOv8n-cls summary: 56 layers, 1,451,098 parameters, 1,451,098 gradients, 3.4 GFLOPs
Transferred 158/158 items from pretrained weights
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.10.0 ms, read: 79.163.4 MB/s, size: 20.0 KB)
[K[34m[1mtrain: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... 15125 images, 0 corrupt: 100% ━━━━━━━━━━━━ 15125/15125  0.0s
[34m[1mval: [0mFast image access  (ping: 0.10.0 ms, read: 432.5283.9 MB/s, size: 63.0 KB)
[K[34m[1mval: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... 69 images, 0 corrupt: 100% ━━━━━━━━━━━━ 69/69  0.0s
[34m[1moptimizer:[0m AdamW(lr=0.0005, momentum=0.937) with parameter groups 26 weight(decay=0.0), 27 weight(decay=0.0005), 27 bias(decay=0.0)
Image sizes 320 train, 320 val
Using 4 dataloader workers
Logging results to [1mF:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25[0m
Starting training for 25 epochs...
      Epoch    GPU_mem       loss  Instances       Size
[K       1/25     0.727G     0.3385         32        320: 0% ──────────── 0/473  1.1s
[K      16/25     0.939G    0.05307         32        320: 18% ━━────────── 86/473 16.7it/s 6.7s<23.2s
[K      16/25     0.939G    0.05632         32        320: 18% ━━────────── 87/473 12.9it/s 7.0s<29.9s
[K      16/25     0.939G    0.05528         32        320: 19% ━━────────── 91/473 14.9it/s 7.2s<25.6s
[K      16/25     0.939G    0.05511         32        320: 20% ━━────────── 95/473 13.6it/s 7.5s<27.8s
[K      16/25     0.939G    0.05516         32        320: 21% ━━────────── 97/473 14.6it/s 7.7s<25.8s
[K      16/25     0.939G    0.05661         32        320: 21% ━━╸───────── 99/473 12.7it/s 7.9s<29.4s
[K      16/25     0.939G    0.05609         32        320: 22% ━━╸───────── 102/473 15.5it/s 8.0s<23.9s
[K      16/25     0.939G    0.05601         32        320: 22% ━━╸───────── 103/473 13.1it/s 8.2s<28.3s
[K      16/25     0.939G    0.05567         32        320: 22% ━━╸───────── 105/473 13.5it/s 8.3s<27.3s
[K      16/25     0.939G    0.05579         32        320: 23% ━━╸───────── 107/473 11.5it/s 8.6s<31.9s
[K      16/25     0.939G    0.05726         32        320: 23% ━━╸───────── 108/473 9.9it/s 8.8s<36.7s
[K      16/25     0.939G     0.0568         32        320: 23% ━━╸───────── 110/473 12.4it/s 8.9s<29.3s
[K      16/25     0.939G    0.05784         32        320: 23% ━━╸───────── 111/473 9.9it/s 9.1s<36.5s
[K      16/25     0.939G    0.05927         32        320: 24% ━━╸───────── 113/473 11.5it/s 9.2s<31.3s
[K      16/25     0.939G    0.06105         32        320: 24% ━━╸───────── 115/473 9.6it/s 9.6s<37.2s
[K      16/25     0.939G    0.06036         32        320: 25% ━━╸───────── 117/473 11.4it/s 9.8s<31.2s
[K      16/25     0.939G    0.06017         32        320: 25% ━━━───────── 119/473 9.6it/s 10.1s<36.9s
[K      16/25     0.939G    0.06017         32        320: 26% ━━━───────── 122/473 12.4it/s 10.3s<28.2s
[K      16/25     0.939G    0.06083         32        320: 26% ━━━───────── 123/473 10.5it/s 10.5s<33.4s
[K      16/25     0.939G    0.06156         32        320: 27% ━━━───────── 126/473 14.0it/s 10.6s<24.8s
[K      16/25     0.939G    0.06156         32        320: 27% ━━━───────── 127/473 11.3it/s 10.8s<30.7s
[K      16/25     0.939G    0.06102         32        320: 27% ━━━───────── 129/473 12.0it/s 10.9s<28.7s
[K      16/25     0.939G    0.06057         32        320: 28% ━━━───────── 131/473 10.5it/s 11.2s<32.6s
[K      16/25     0.939G     0.0607         32        320: 28% ━━━───────── 134/473 13.4it/s 11.4s<25.4s
[K      16/25     0.939G    0.06011         32        320: 29% ━━━───────── 136/473 13.1it/s 11.5s<25.7s
[K      16/25     0.939G    0.06047         32        320: 29% ━━━╸──────── 138/473 14.8it/s 11.6s<22.6s
[K      16/25     0.939G    0.06007         32        320: 29% ━━━╸──────── 139/473 11.6it/s 11.9s<28.9s
[K      16/25     0.939G    0.05946         32        320: 30% ━━━╸──────── 141/473 13.6it/s 12.0s<24.5s
[K      16/25     0.939G    0.05941         32        320: 30% ━━━╸──────── 143/473 12.1it/s 12.2s<27.3s
[K      16/25     0.939G    0.05958         32        320: 31% ━━━╸──────── 145/473 12.3it/s 12.4s<26.6s
[K      16/25     0.939G     0.0593         32        320: 31% ━━━╸──────── 147/473 13.7it/s 12.5s<23.8s
[K      16/25     0.939G    0.05888         32        320: 32% ━━━╸──────── 149/473 14.4it/s 12.6s<22.5s
[K      16/25     0.939G    0.05882         32        320: 32% ━━━╸──────── 151/473 13.6it/s 12.8s<23.6s
[K      16/25     0.939G    0.05868         32        320: 32% ━━━╸──────── 153/473 11.8it/s 13.1s<27.2s
[K      16/25     0.939G    0.05943         32        320: 33% ━━━╸──────── 155/473 14.2it/s 13.2s<22.3s
[K      16/25     0.939G    0.05889         32        320: 33% ━━━╸──────── 157/473 13.4it/s 13.4s<23.6s
[K      16/25     0.939G    0.05951         32        320: 34% ━━━━──────── 160/473 16.6it/s 13.5s<18.9s
[K      16/25     0.939G    0.06007         32        320: 34% ━━━━──────── 161/473 12.8it/s 13.7s<24.4s
[K      16/25     0.939G    0.06115         32        320: 35% ━━━━──────── 165/473 14.3it/s 14.0s<21.5s
[K      16/25     0.939G    0.06068         32        320: 35% ━━━━──────── 167/473 13.9it/s 14.1s<22.0s
[K      16/25     0.939G    0.06022         32        320: 36% ━━━━──────── 169/473 11.0it/s 14.6s<27.6s
[K      16/25     0.939G    0.06045         32        320: 36% ━━━━──────── 172/473 14.6it/s 14.7s<20.6s
[K      16/25     0.939G    0.06018         32        320: 37% ━━━━──────── 173/473 11.6it/s 14.9s<25.9s
[K      16/25     0.939G    0.06018         32        320: 37% ━━━━──────── 177/473 11.7it/s 15.3s<25.4s
[K      16/25     0.939G    0.06023         32        320: 38% ━━━━╸─────── 180/473 15.8it/s 15.4s<18.5s
[K      16/25     0.939G       0.06         32        320: 38% ━━━━╸─────── 181/473 12.5it/s 15.6s<23.4s
[K      16/25     0.939G    0.06047         32        320: 39% ━━━━╸─────── 184/473 16.5it/s 15.7s<17.5s
[K      16/25     0.939G    0.06024         32        320: 39% ━━━━╸─────── 185/473 13.1it/s 15.9s<21.9s
[K      16/25     0.939G    0.06103         32        320: 40% ━━━━╸─────── 188/473 16.1it/s 16.0s<17.8s
[K      16/25     0.939G    0.06082         32        320: 40% ━━━━╸─────── 189/473 13.4it/s 16.2s<21.2s
[K      16/25     0.939G    0.06072         32        320: 40% ━━━━╸─────── 191/473 15.4it/s 16.3s<18.3s
[K      16/25     0.939G    0.06024         32        320: 41% ━━━━╸─────── 193/473 12.0it/s 16.8s<23.4s
[K      16/25     0.939G    0.06071         32        320: 41% ━━━━╸─────── 196/473 17.0it/s 16.9s<16.3s
[K      16/25     0.939G    0.06048         32        320: 42% ━━━━╸─────── 197/473 13.9it/s 17.0s<19.9s
[K      16/25     0.939G    0.06078         32        320: 42% ━━━━━─────── 200/473 17.7it/s 17.1s<15.4s
[K      16/25     0.939G    0.06088         32        320: 42% ━━━━━─────── 201/473 14.3it/s 17.3s<19.1s
[K      16/25     0.939G    0.06151         32        320: 43% ━━━━━─────── 205/473 15.0it/s 17.5s<17.8s
[K      16/25     0.939G    0.06161         32        320: 44% ━━━━━─────── 207/473 15.3it/s 17.7s<17.4s
[K      16/25     0.939G     0.0614         32        320: 44% ━━━━━─────── 209/473 14.2it/s 17.8s<18.6s
[K      16/25     0.939G    0.06134         32        320: 45% ━━━━━─────── 212/473 16.6it/s 18.0s<15.7s
[K      16/25     0.939G    0.06111         32        320: 45% ━━━━━─────── 213/473 13.7it/s 18.1s<18.9s
[K      16/25     0.939G    0.06126         32        320: 46% ━━━━━─────── 216/473 18.6it/s 18.2s<13.8s
[K      16/25     0.939G    0.06121         32        320: 46% ━━━━━╸────── 217/473 13.8it/s 18.6s<18.5s
[K      16/25     0.939G     0.0611         32        320: 47% ━━━━━╸────── 220/473 15.2it/s 18.7s<16.6s
[K      16/25     0.939G    0.06106         32        320: 47% ━━━━━╸────── 221/473 12.1it/s 19.0s<20.8s
[K      16/25     0.939G    0.06124         32        320: 47% ━━━━━╸────── 224/473 14.9it/s 19.1s<16.8s
[K      16/25     0.939G    0.06244         32        320: 48% ━━━━━╸────── 225/473 12.3it/s 19.3s<20.2s
[K      16/25     0.939G     0.0621         32        320: 48% ━━━━━╸────── 229/473 12.1it/s 19.6s<20.1s
[K      16/25     0.939G    0.06234         32        320: 49% ━━━━━╸────── 232/473 17.2it/s 19.7s<14.0s
[K      16/25     0.939G    0.06212         32        320: 49% ━━━━━╸────── 233/473 13.1it/s 20.0s<18.3s
[K      16/25     0.939G     0.0621         32        320: 50% ━━━━━╸────── 236/473 16.2it/s 20.1s<14.6s
[K      16/25     0.939G    0.06189         32        320: 50% ━━━━━━────── 237/473 13.3it/s 20.3s<17.7s
[K      16/25     0.939G    0.06185         32        320: 51% ━━━━━━────── 240/473 17.6it/s 20.4s<13.2s
[K      16/25     0.939G    0.06197         32        320: 51% ━━━━━━────── 241/473 15.2it/s 20.5s<15.3s
[K      16/25     0.939G    0.06233         32        320: 52% ━━━━━━────── 244/473 17.8it/s 20.6s<12.9s
[K      16/25     0.939G    0.06209         32        320: 52% ━━━━━━────── 246/473 16.3it/s 20.8s<13.9s
[K      16/25     0.939G    0.06229         32        320: 52% ━━━━━━────── 248/473 17.4it/s 20.9s<13.0s
[K      16/25     0.939G    0.06312         32        320: 53% ━━━━━━────── 249/473 13.5it/s 21.1s<16.6s
[K      16/25     0.939G    0.06335         32        320: 53% ━━━━━━────── 251/473 14.8it/s 21.2s<15.0s
[K      16/25     0.939G    0.06315         32        320: 53% ━━━━━━────── 253/473 13.3it/s 21.4s<16.6s
[K      16/25     0.939G    0.06325         32        320: 54% ━━━━━━────── 256/473 16.2it/s 21.5s<13.4s
[K      16/25     0.939G    0.06317         32        320: 54% ━━━━━━╸───── 257/473 13.3it/s 21.7s<16.2s
[K      16/25     0.939G     0.0632         32        320: 55% ━━━━━━╸───── 260/473 17.0it/s 21.8s<12.5s
[K      16/25     0.939G    0.06314         32        320: 55% ━━━━━━╸───── 261/473 13.1it/s 22.1s<16.2s
[K      16/25     0.939G    0.06332         32        320: 56% ━━━━━━╸───── 264/473 16.3it/s 22.2s<12.8s
[K      16/25     0.939G    0.06406         32        320: 56% ━━━━━━╸───── 266/473 16.8it/s 22.3s<12.3s
[K      16/25     0.939G    0.06399         32        320: 57% ━━━━━━╸───── 269/473 15.9it/s 22.5s<12.8s
[K      16/25     0.939G    0.06429         32        320: 57% ━━━━━━╸───── 271/473 16.7it/s 22.6s<12.1s
[K      16/25     0.939G    0.06414         32        320: 58% ━━━━━━╸───── 273/473 14.7it/s 22.8s<13.7s
[K      16/25     0.939G    0.06401         32        320: 58% ━━━━━━━───── 276/473 18.4it/s 22.9s<10.7s
[K      16/25     0.939G    0.06389         32        320: 59% ━━━━━━━───── 277/473 14.2it/s 23.2s<13.8s
[K      16/25     0.939G     0.0636         32        320: 59% ━━━━━━━───── 280/473 16.7it/s 23.3s<11.6s
[K      16/25     0.939G    0.06342         32        320: 59% ━━━━━━━───── 281/473 13.8it/s 23.4s<13.9s
[K      16/25     0.939G    0.06289         32        320: 60% ━━━━━━━───── 284/473 15.8it/s 23.6s<11.9s
[K      16/25     0.939G    0.06373         32        320: 60% ━━━━━━━───── 286/473 15.5it/s 23.7s<12.0s
[K      16/25     0.939G    0.06365         32        320: 61% ━━━━━━━───── 289/473 13.7it/s 24.0s<13.4s
[K      16/25     0.939G    0.06318         32        320: 62% ━━━━━━━───── 292/473 17.2it/s 24.1s<10.5s
[K      16/25     0.939G    0.06302         32        320: 62% ━━━━━━━───── 293/473 14.5it/s 24.3s<12.5s
[K      16/25     0.939G    0.06255         32        320: 63% ━━━━━━━╸──── 296/473 19.0it/s 24.4s<9.3s
[K      16/25     0.939G    0.06245         32        320: 63% ━━━━━━━╸──── 297/473 15.2it/s 24.5s<11.6s
[K      16/25     0.939G    0.06253         32        320: 63% ━━━━━━━╸──── 300/473 17.1it/s 24.7s<10.1s
[K      16/25     0.939G    0.06237         32        320: 64% ━━━━━━━╸──── 301/473 13.7it/s 24.8s<12.6s
[K      16/25     0.939G    0.06239         32        320: 64% ━━━━━━━╸──── 303/473 15.0it/s 25.0s<11.3s
[K      16/25     0.939G    0.06207         32        320: 64% ━━━━━━━╸──── 305/473 13.0it/s 25.2s<12.9s
[K      16/25     0.939G    0.06219         32        320: 65% ━━━━━━━╸──── 308/473 15.9it/s 25.3s<10.4s
[K      16/25     0.939G    0.06204         32        320: 65% ━━━━━━━╸──── 309/473 14.0it/s 25.4s<11.7s
[K      16/25     0.939G    0.06167         32        320: 66% ━━━━━━━╸──── 312/473 17.7it/s 25.5s<9.1s
[K      16/25     0.939G    0.06169         32        320: 66% ━━━━━━━╸──── 313/473 15.0it/s 25.7s<10.7s
[K      16/25     0.939G    0.06132         32        320: 67% ━━━━━━━━──── 316/473 17.7it/s 25.8s<8.9s
[K      16/25     0.939G    0.06123         32        320: 67% ━━━━━━━━──── 317/473 13.6it/s 26.0s<11.5s
[K      16/25     0.939G    0.06157         32        320: 68% ━━━━━━━━──── 320/473 17.2it/s 26.2s<8.9s
[K      16/25     0.939G    0.06142         32        320: 68% ━━━━━━━━──── 321/473 13.0it/s 26.5s<11.7s
[K      16/25     0.939G    0.06097         32        320: 68% ━━━━━━━━──── 324/473 16.2it/s 26.6s<9.2s
[K      16/25     0.939G     0.0608         32        320: 69% ━━━━━━━━──── 325/473 12.8it/s 26.8s<11.6s
[K      16/25     0.939G    0.06037         32        320: 69% ━━━━━━━━──── 328/473 16.7it/s 26.9s<8.7s
[K      16/25     0.939G    0.06026         32        320: 70% ━━━━━━━━──── 329/473 14.4it/s 27.0s<10.0s
[K      16/25     0.939G    0.06003         32        320: 70% ━━━━━━━━──── 332/473 17.9it/s 27.1s<7.9s
[K      16/25     0.939G    0.06027         32        320: 70% ━━━━━━━━──── 333/473 13.6it/s 27.4s<10.3s
[K      16/25     0.939G    0.06016         32        320: 71% ━━━━━━━━╸─── 336/473 15.3it/s 27.6s<9.0s
[K      16/25     0.939G    0.06012         32        320: 71% ━━━━━━━━╸─── 337/473 11.6it/s 27.9s<11.8s
[K      16/25     0.939G    0.06013         32        320: 72% ━━━━━━━━╸─── 340/473 14.7it/s 28.1s<9.0s
[K      16/25     0.939G    0.05997         32        320: 72% ━━━━━━━━╸─── 341/473 11.7it/s 28.3s<11.3s
[K      16/25     0.939G    0.06059         32        320: 73% ━━━━━━━━╸─── 344/473 15.4it/s 28.4s<8.4s
[K      16/25     0.939G    0.06025         32        320: 74% ━━━━━━━━╸─── 348/473 18.6it/s 28.5s<6.7s
[K      16/25     0.939G    0.06016         32        320: 74% ━━━━━━━━╸─── 349/473 14.0it/s 28.8s<8.9s
[K      16/25     0.939G    0.06006         32        320: 74% ━━━━━━━━╸─── 351/473 15.7it/s 29.0s<7.8s
[K      16/25     0.939G    0.05977         32        320: 75% ━━━━━━━━╸─── 353/473 12.4it/s 29.4s<9.7s
[K      16/25     0.939G    0.05978         32        320: 75% ━━━━━━━━━─── 356/473 15.9it/s 29.5s<7.4s
[K      16/25     0.939G    0.05986         32        320: 75% ━━━━━━━━━─── 357/473 12.1it/s 29.8s<9.6s
[K      16/25     0.939G    0.05976         32        320: 76% ━━━━━━━━━─── 360/473 16.6it/s 29.9s<6.8s
[K      16/25     0.939G    0.05975         32        320: 76% ━━━━━━━━━─── 361/473 13.3it/s 30.1s<8.4s
[K      16/25     0.939G    0.05992         32        320: 77% ━━━━━━━━━─── 364/473 15.6it/s 30.2s<7.0s
[K      16/25     0.939G    0.05984         32        320: 77% ━━━━━━━━━─── 365/473 13.9it/s 30.3s<7.8s
[K      16/25     0.939G    0.05986         32        320: 78% ━━━━━━━━━─── 368/473 18.7it/s 30.4s<5.6s
[K      16/25     0.939G    0.05983         32        320: 78% ━━━━━━━━━─── 369/473 15.0it/s 30.6s<6.9s
[K      16/25     0.939G     0.0597         32        320: 78% ━━━━━━━━━─── 371/473 16.4it/s 30.7s<6.2s
[K      16/25     0.939G    0.05957         32        320: 79% ━━━━━━━━━─── 373/473 13.3it/s 31.0s<7.5s
[K      16/25     0.939G    0.05943         32        320: 79% ━━━━━━━━━╸── 376/473 15.2it/s 31.2s<6.4s
[K      16/25     0.939G    0.05929         32        320: 80% ━━━━━━━━━╸── 377/473 13.4it/s 31.3s<7.2s
[K      16/25     0.939G    0.05974         32        320: 80% ━━━━━━━━━╸── 380/473 15.3it/s 31.4s<6.1s
[K      16/25     0.939G    0.05969         32        320: 81% ━━━━━━━━━╸── 382/473 15.3it/s 31.6s<5.9s
[K      16/25     0.939G    0.05947         32        320: 81% ━━━━━━━━━╸── 385/473 14.1it/s 31.8s<6.2s
[K      16/25     0.939G    0.05937         32        320: 82% ━━━━━━━━━╸── 387/473 12.3it/s 32.1s<7.0s
[K      16/25     0.939G    0.05964         32        320: 82% ━━━━━━━━━╸── 390/473 17.1it/s 32.2s<4.9s
[K      16/25     0.939G    0.05952         32        320: 83% ━━━━━━━━━╸── 391/473 13.1it/s 32.4s<6.2s
[K      16/25     0.939G    0.06028         32        320: 83% ━━━━━━━━━╸── 394/473 17.9it/s 32.5s<4.4s
